id,grupo,nombre,descripcion,termino
10001,programa,Potencia disponible de generación total horizonte horario,"<p>Calculada como el sumatorio de las potencias disponibles de generaci&oacute;n convencional de horizonte horario.</p>

<p>Para visualizar su composici&oacute;n por favor seleccione Desglose en la opci&oacute;n Comparar con.</p>

<p>La potencia disponible se propaga hasta el final del horizonte",H+3
10003,programa,Potencia instalada total de generación convencional,"<p>Potencia instalada de generaci&oacute;n convencional. Es la que resulta aprobada por Resoluci&oacute;n de la Direcci&oacute;n General de Pol&iacute;tica Energ&eacute;tica y Minas para cada instalaci&oacute;n. Este valor, una vez comunicado a REE, es registrado en el sistema e&middot;sios. La pote",H+3
10004,programa,Demanda real suma de generación,<p>Es el sumatorio de la medida en tiempo real para los distintos tipos de producción.</p><p>El desglose de este indicador proporciona los MW generados por cada tipo de producción medidos en tiempo real.</p><p><b>Publicación:</b> cada 10 minutos con la información de los 10 minutos anteriores.</p>,D+1
10006,programa,Generación libre de CO2,<p>Generación medida en tiempo real cuyos tipos de producción no emiten CO2.</p><p>El desglose de este indicador detalla los MW generados en los distintos tipos de producción libres de CO2.</p><p><b>Publicación:</b> cada 10 minutos con la información de los 10 minutos anteriores.</p>,D+1
10008,programa,Generación programada P48 Carbón,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programada por tipo de producción del Carbón.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con la información de,D+1
10009,programa,Generación programada P48 Fuel-Gas,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programada por tipo de producción Fuel-Gas.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con la información del,D+1
10010,programa,Generación programada P48 Eólica,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programada por tipo de producción de Eólica.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con la información del,D+1
10011,programa,Generación programada P48 Cogeneración,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programada por tipo de producción de la  Cogeneración.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con la infor,D+1
10012,programa,Generación programada P48 Residuos no renovables,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programa por tipo de producción  de los Residuos no renovables.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con,D+1
10013,programa,Generación programada P48 otras renovables,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programada por tipo de producción de otras renovables.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con la infor,D+1
10014,programa,Generación programada P48 Saldo Portugal,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>En concreto este indicador se refiere al saldo resultante en la interconexión con Portugal.</p><p>Su desglose muestra la energía programada de exportaciones,D+1
10015,programa,Generación programada P48 Saldo Francia,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>En concreto este indicador se refiere al saldo resultante en la interconexión con Francia.</p><p>Su desglose muestra la energía programada de exportaciones,D+1
10016,programa,Generación programada P48 Saldo Marruecos,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>En concreto este indicador se refiere al saldo resultante en la interconexión con Marruecos.</p><p>Su desglose muestra la energía programada de exportacione,D+1
10017,programa,Generación programada P48 Saldo Andorra,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>En concreto este indicador se refiere al saldo resultante en la interconexión con Andorra.</p><p>Su desglose muestra la energía programada de exportaciones,D+1
10018,programa,Capacidad de intercambio disponible (ATC) tras la programación con Portugal importación,"<p>Capacidad de intercambio disponible tras los procesos de asignaci&oacute;n de capacidad previos.</p><p>El proceso de programaci&oacute;n se recoge en la en el P.O.3.1</p><p>El desglose de este indicador detalla, en [MW] para cada hora, los programas de importaci&oacute;n y exportaci&oacute;n, as&",D+1
10019,programa,Capacidad de intercambio disponible (ATC) tras la programación con Portugal exportación,"<p>Capacidad de intercambio disponible tras los procesos de asignaci&oacute;n de capacidad previos.</p><p>El proceso de programaci&oacute;n se recoge en la en el P.O.-3.1</p><p>El desglose de este indicador detalla, en [MW] para cada hora, los programas de importaci&oacute;n y exportaci&oacute;n, as",D+1
10020,programa,Capacidad de intercambio disponible (ATC) tras la programación con Marruecos importación,"<p>Capacidad de intercambio disponible tras los procesos de asignaci&oacute;n de capacidad previos.</p><p>El proceso de programaci&oacute;n se recoge en la en el P.O.-3.1</p><p>El desglose de este indicador detalla, en [MW] para cada hora, los programas de importaci&oacute;n y exportaci&oacute;n, as",D+1
10021,programa,Capacidad de intercambio disponible (ATC) tras la programación con Marruecos exportación,"<p>Capacidad de intercambio disponible tras los procesos de asignaci&oacute;n de capacidad previos.</p><p>El proceso de programaci&oacute;n se recoge en la en el P.O.-3.1</p><p>El desglose de este indicador detalla, en [MW] para cada hora, los programas de importaci&oacute;n y exportaci&oacute;n, as",D+1
10022,programa,Capacidad de intercambio disponible (ATC) tras la programación con Andorra importación,"<p>Capacidad de intercambio disponible tras los procesos de asignaci&oacute;n de capacidad previos.</p><p>El proceso de programaci&oacute;n se recoge en la en el P.O.-3.1</p><p>El desglose de este indicador detalla, en [MW] para cada hora, los programas de importaci&oacute;n y exportaci&oacute;n, as",D+1
10023,programa,Capacidad de intercambio disponible (ATC) tras la programación con Andorra exportación,"<p>Capacidad de intercambio disponible tras los procesos de asignaci&oacute;n de capacidad previos.</p><p>El proceso de programaci&oacute;n se recoge en la en el P.O.-3.1</p><p>El desglose de este indicador detalla, en [MW] para cada hora, los programas de importaci&oacute;n y exportaci&oacute;n, as",D+1
10024,programa,Generación programada + Almacenamiento + Cable Baleares P48,"<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose mostrará la energía programada de todos los tipos de unidades de generación, consumo bombeo y del cable Baleares.</p><p><b>Publicación:</b> cada",D+1
10025,programa,Ajuste de programas p48,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>El desglose de este indicador muestra la energía programada para los conceptos Corrección eólica y Corrección solar fotovoltaica. Sólo tiene valores para el,D+1
10026,programa,Saldo total interconexiones programa p48,"<p>Energ&iacute;a correspondiente al programa operativo que el OS establece en cada per&iacute;odo hasta el final del horizonte de programaci&oacute;n diario.</p><p>El proceso de programaci&oacute;n se recoge en el P.O.3.1</p><p>Su desglose muestra el balance, en [MWh], entre la energ&iacute;a progr",D+1
10027,programa,Demanda programada P48 total,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose mostrará la energía programada de todos los tipos de oferta de demanda.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con la informa,D+1
10028,programa,Energía horaria final contratación libre cuota,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere al porcentaje d",D+1
10029,programa,Energía horaria final contratación CUR cuota,"<p>Cumpliendo con lo especificado en la disposición adicional quinta de la Orden ITC/1659/2009, en este apartado se publica el coste final de la energía, así como los componentes del precio final, en agregado y para cada tipo de consumidor.</p><p>En concreto este indicador se refiere al porcentaje d",D+1
10033,programa,Porcentaje de generación libre de CO2,<p>Porcentaje de generación medida en tiempo real cuyos tipos de producción no emiten CO2 con respecto al total de generación medida en tiempo real.</p><p><b>Publicación:</b> cada 10 minutos.</p>,D+1
10034,prevision,Generación prevista Solar,<p>Previsión horaria de generación de energía solar recibida de los Modelos de Predicción.</p><p>El desglose de este indicador muestra el detalle de las previsión de energía solar térmica y fotovoltaica.</p><p><b>Publicación:</b> cada hora con la información del día D desde la hora H+1 hasta el fina,previsión
10035,programa,Generación medida Hidráulica,<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción de hidráulica. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que llegue,D+1
10036,programa,Generación medida Carbón,<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción de carbón. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que lleguen nu,D+1
10037,programa,Generación medida Eólica,<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción de eólica. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que lleguen nu,D+1
10038,programa,Generación medida Fuel-gas,<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción de fuel y gas. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que llegue,D+1
10039,programa,Generación medida cogeneración,<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción de cogeneración. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que lleg,D+1
10040,programa,Generación medida Residuos no renovables,<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción de residuos no renovables. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada ve,D+1
10041,programa,Generación medida otras renovables,<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción renovables de menor representación. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariament,D+1
10042,programa,Total Generación + Total Interconexiones programada p48,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programada para los distintos tipos de producción de generación así como en las importaciones y exportaciones entre las inter,D+1
10043,programa,Generación medida total,"<p>Medidas de la generación según el tipo de producción utilizado.</p><p>El desglose de este indicador proporciona las medidas de generación de los distintos tipos de producción, de consumo bombeo y la generación en el enlace de Baleares. Este indicador se puede desglosar por provincias.</p><p><b>Pu",D+1
10044,programa,Generación medida Saldo Portugal,<p>Medidas de la generación en las interconexiones internacionales.</p><p>El desglose de este indicador proporciona las medidas de generación en la interconexión con Portugal en ambos sentidos. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que llegu,D+1
10045,programa,Generación medida Saldo Francia,<p>Medidas de la generación en las interconexiones internacionales.</p><p>El desglose de este indicador proporciona las medidas de generación en la interconexión con Francia en ambos sentidos. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que llegue,D+1
10046,programa,Generación medida Saldo Marruecos,<p>Medidas de la generación en las interconexiones internacionales.</p><p>El desglose de este indicador proporciona las medidas de generación en la interconexión con Marruecos en ambos sentidos. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que lleg,D+1
10047,programa,Generación medida Saldo Andorra,<p>Medidas de la generación en las interconexiones internacionales.</p><p>El desglose de este indicador proporciona las medidas de generación en la interconexión con Andorra en ambos sentidos. Este indicador se puede desglosar por provincias.</p><p><b>Publicación:</b> diariamente cada vez que llegue,D+1
10048,programa,Saldo total interconexiones medidas,"<p>Suma de las medidas de las interconexiones internacionales, cada una con su signo correspondiente.</p><p>El desglose de este indicador proporciona el detalle de las medidas por frontera y sentido.</p><p>Es posible además obtener la información a nivel de provincia.</p><p><b>Publicación:</b> mensu",D+1
10049,programa,Total Generación + Total Interconexiones medidas,"<p>Suma de las medidas de generación por tipo de producción y las de las interconexiones internacionales, cada una con su signo correspondiente.</p><p>El desglose de este indicador proporciona el detalle de las medidas de generación para cada tipo de producción y las de los intercambios internaciona",D+1
10050,programa,Energía asignada en Mercado SPOT Intradiario,"<p>Mecanismo integrante del mercado de producción de energía eléctrica que tiene por objeto atender, mediante la presentación de ofertas de venta y adquisición de energía eléctrica por parte de los sujetos del mercado diario, los ajustes que sean necesarios sobre el programa diario viable.</p><p>Las",D+1
10051,programa,Energía asignada restricciones técnicas diario Fase I,<p>Proceso de solución de restricciones técnicas PBF o Mercado de seguridad del diario es el proceso realizado por el Operador del sistema consistente en la resolución de las restricciones técnicas identificadas en el Programa Diario Base de Funcionamiento (Fase I) mediante la modificación de los pr,D+1
10052,programa,Volumen absoluto de Energía asignada por restricciones en tiempo real,<p>El proceso de solución de restricciones técnicas en Tiempo Real es realizado por el Operador del sistema que consiste en la resolución de las restricciones técnicas identificadas durante la operación en tiempo real mediante la modificación de los programas de las Unidades de Programación. </p><p>,D+1
10054,programa,Volumen absoluto de necesidades cubiertas de energías de balance RR,<p>El mecanismo de asignación de energías de balance RR es un servicio que tiene por objeto restablecer o mantener el nivel de energías de recuperación de la frecuencia con activación manual y automática (energías de regulación secundaria y terciaria) requerido al objeto de prepararse para desequili,D+1
10056,prevision,Volumen absoluto de energía utilizada de regulación secundaria,"<p>La regulación secundaria es un servicio complementario de carácter potestativo que tiene por objeto el mantenimiento del equilibrio generación-demanda, corrigiendo los desvíos respecto a los programas de intercambio previstos en la interconexión España-Francia, y las desviaciones de la frecuencia",previsto
10058,programa,Demanda en consumo diferencia generación - pérdidas,<p>Demanda calculada como resta de las medidas de generación menos las pérdidas de transporte.</p><p>El desglose de este indicador proporciona el detalle de las medidas de generación para cada tipo de producción y las pérdidas de transporte. </p><p>Es posible además obtener la información a nivel de,D+1
10059,programa,Demanda proveedores del servicio de interrumpibilidad Sectores,<p>Es el valor de potencia activa que se podría dejar de consumir por los proveedores del servicio de interrumpibilidad en el caso de la aplicación de una orden de reducción de potencia menos su potencia residual (potencia máxima contratada).</p><p>El desglose de este indicador detalla la demanda in,D+1
10061,programa,Generación programada P48 Anexo II RD 134/2010,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programada por tipo de producción de las unidades de programación del Anexo II RD 134/2010.</p><p><b>Publicación:</b> cada ho,D+1
10062,programa,Generación medida Residuos renovables,"<p>Medidas de la generación seg&uacute;n el tipo de producción utilizado.</p>

<p>En concreto este indicador se refiere a las medidas de generación de los distintos tipos de producción de residuos renovables.</p>

<p>Este indicador se puede desglosar por provincias.</p>

<p><b>Publicación:</b>&nbsp;",D+1
10063,programa,Generación programada P48 UGH + no UGH,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>Su desglose muestra la energía programa en los tipos de producción hidráulica UGH + no UGH.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 con la,D+1
10064,programa,Generación programada PBF UGH + no UGH,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10065,programa,Generación programada PVP UGH + no UGH,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10066,programa,Generación programada PHF1 UGH + no UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10068,programa,Generación programada PHF3 UGH + no UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,H+3
10070,programa,Generación programada PHF5 UGH + no UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10071,programa,Generación programada PHF6 UGH + no UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10072,programa,Generación programada PHF7 UGH + no UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10073,programa,Generación programada PBF Eólica,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10074,programa,Generación programada PBF otras renovables,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10075,programa,Generación programada PBF Anexo II RD 134/2010,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español.C254</p><p>Su desglose muestra la energía programa en los tipos de producción de las unidades de progr",D+1
10077,programa,Generación programada PBF Fuel-Gas,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. En concreto este indicador se refiere a las unidades de programación con tipo de producción fuel y ga",D+1
10078,programa,Generación programada PVP Fuel-Gas,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10079,programa,Generación programada PHF1 Fuel-Gas,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10081,programa,Generación programada PHF3 Fuel-Gas,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,H+3
10083,programa,Generación programada PHF5 Fuel-Gas,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10084,programa,Generación programada PHF6 Fuel-Gas,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10085,programa,Generación programada PHF7 Fuel-Gas,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10086,programa,Generación programada PBF Cogeneración,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10087,programa,Generación programada PVP Cogeneración,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10088,programa,Generación programada PHF1 Cogeneración,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10090,programa,Generación programada PHF3 Cogeneración,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,H+3
10092,programa,Generación programada PHF5 Cogeneración,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10093,programa,Generación programada PHF6 Cogeneración,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10094,programa,Generación programada PHF7 Cogeneración,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10095,programa,Generación programada PBF Residuos,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10096,programa,Generación programada PVP Residuos,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10097,programa,Generación programada PHF1 Residuos,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10099,programa,Generación programada PHF3 Residuos,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,H+3
10101,programa,Generación programada PHF5 Residuos,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10102,programa,Generación programada PHF6 Residuos,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10103,programa,Generación programada PHF7 Residuos,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
10104,programa,Generación programada PBF Saldo Francia,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10105,programa,Generación programada PVP Saldo Francia,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10106,programa,Generación programada PHF1 Saldo Francia,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10108,programa,Generación programada PHF3 Saldo Francia,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",H+3
10110,programa,Generación programada PHF5 Saldo Francia,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10111,programa,Generación programada PHF6 Saldo Francia,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10112,programa,Generación programada PHF7 Saldo Francia,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10113,programa,Generación programada PBF Saldo Portugal,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10114,programa,Generación programada PVP Saldo Portugal,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10115,programa,Generación programada PHF1 Saldo Portugal,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10117,programa,Generación programada PHF3 Saldo Portugal,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",H+3
10119,programa,Generación programada PHF5 Saldo Portugal,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10120,programa,Generación programada PHF6 Saldo Portugal,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10121,programa,Generación programada PHF7 Saldo Portugal,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10122,programa,Generación programada PBF Saldo Marruecos,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10123,programa,Generación programada PVP Saldo Marruecos,"<p>Energía correspondiente al programa diario, con desglose por periodos de programación, que incorpora las modificaciones introducidas en el PDBF para la resolución de las restricciones técnicas identificadas por criterios de seguridad y para el reequilibrio posterior generación-demanda.</p><p>Su d",D+1
10124,programa,Generación programada PHF1 Saldo Marruecos,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",D+1
10126,programa,Generación programada PHF3 Saldo Marruecos,"<p>Es el programa de energía diario, con desglose horario, de las diferentes Unidades de Programación correspondientes a ventas y adquisiciones de energía en el sistema eléctrico peninsular español. </p><p>Este programa es establecido por el OS a partir de la casación del OM y de las nominaciones de",H+3
